Individual,BureauInquiries,CreditUsage,TotalCredit,CollectionReports,MissedPayments,HomeOwner,CreditAge,TimeOnJob,CreditScore
2713,7,0.470,9000,0,0,0,7.40,6,615
2714,6,0.270,8500,0,0,0,6.40,3,634
2715,7,0.320,15000,1,4,1,7.30,4,375
2716,8,0.260,13500,1,5,0,7.40,6,408
2717,7,0.300,22000,0,2,1,9.60,4,634
2718,6,0.190,17500,0,0,0,6.10,9,729
2719,7,0.460,12500,0,2,0,7.20,5,606
2720,6,0.240,12000,0,0,1,7.90,4,567
2721,7,0.230,18500,0,1,1,6.60,13,749
2722,6,0.400,22000,1,2,0,8.20,5,605
2723,9,0.240,22500,0,0,0,7.40,9,685
2724,6,0.410,13000,0,0,0,6.68,15,701
2725,7,0.320,12500,0,2,0,7.40,3,643
2726,6,0.310,12000,0,0,1,6.90,10,746
2727,6,0.280,22500,0,2,1,6.60,4,684
2728,6,0.150,16500,0,0,1,5.00,4,775
2729,8,0.280,16000,0,2,0,8.30,7,685
2730,7,0.270,13500,0,0,0,7.50,11,776
2731,7,0.330,23000,0,2,0,7.00,4,613
2732,6,0.280,12500,0,2,0,7.40,3,555
2733,6,0.555,13000,0,0,1,6.30,4,626
2734,6,0.360,13000,0,0,1,9.20,14,837
2735,7,0.420,10000,0,0,1,7.20,17,718
2736,6,0.360,25000,1,1,1,7.80,5,666
2737,7,0.190,16500,0,0,1,7.20,11,694
2738,8,0.230,20000,0,0,0,6.50,8,750
2739,6,0.150,18000,0,1,1,10.00,10,741
2740,6,0.280,14500,0,0,1,8.80,11,676
2741,6,0.280,13000,0,0,0,6.30,13,743
2742,6,0.330,17500,0,1,0,8.90,13,603
2743,6,0.180,15000,0,1,0,7.00,4,736
2744,7,0.400,14500,0,0,1,7.30,10,765
2745,9,0.420,21500,0,0,0,7.00,10,662
2746,6,0.220,16500,0,0,1,7.10,9,766
2747,6,0.200,30500,0,0,0,5.30,4,652
2748,6,0.290,20500,0,0,0,8.90,9,709
2749,6,0.160,18500,0,2,1,9.40,9,680
2750,7,0.320,16500,0,2,0,7.50,8,587
2751,7,0.200,14000,0,0,0,7.90,13,705
2752,6,0.350,19500,0,2,1,7.40,6,492
2753,6,0.200,16000,0,0,1,10.60,10,703
2754,6,0.350,15000,0,0,1,6.00,10,726
2755,6,0.380,13500,0,2,1,9.60,4,617
2756,7,0.360,16000,0,0,1,6.60,13,704
2757,5,0.360,21000,0,1,1,5.20,11,515
2758,5,0.360,13500,0,0,1,6.80,11,727
2759,6,0.310,15000,0,0,1,9.80,14,749
2760,7,0.400,26000,0,0,0,8.10,3,640
2761,8,0.240,18500,0,0,0,5.80,8,626
2762,7,0.480,14000,0,2,1,6.90,4,625
2763,6,0.250,22000,0,0,1,6.50,14,736
2764,7,0.345,26500,0,2,0,7.30,4,610
2765,9,0.200,17500,0,0,1,5.40,6,651
2766,8,0.270,21500,0,0,0,7.90,13,739
2767,6,0.320,9000,0,2,1,6.70,3,622
2768,7,0.290,14500,0,1,1,10.50,8,743
2769,7,0.190,16000,0,0,0,5.00,10,744
2770,6,0.460,17000,0,0,1,7.30,7,603
2771,6,0.430,15000,1,2,1,8.90,4,575
2772,8,0.200,38000,0,0,1,6.60,13,705
2773,8,0.170,19000,0,0,1,10.60,7,728
2774,7,0.190,12500,0,0,0,8.20,5,652
2775,7,0.310,25500,0,2,0,9.50,5,640
2776,8,0.360,20500,0,0,1,6.50,5,732
2777,6,0.270,18500,0,1,0,7.50,5,715
2778,6,0.280,17000,0,0,1,8.00,10,711
2779,6,0.360,4000,0,0,1,8.90,4,568
2780,5,0.260,13500,2,2,1,5.20,5,650
2781,7,0.300,16500,0,0,1,6.80,14,759
2782,8,0.220,16000,0,2,1,7.60,7,659
2783,7,0.130,19000,1,1,1,5.80,5,553
2784,8,0.370,16500,0,0,0,10.30,13,643
2785,6,0.400,15000,0,1,1,8.90,4,748
2786,6,0.380,9000,0,0,1,10.20,8,745
2787,6,0.230,14500,0,0,1,8.60,7,666
2788,7,0.200,17500,0,0,0,8.30,10,714
2789,5,0.340,12000,0,0,1,11.70,18,707
2790,6,0.170,19000,0,0,0,8.20,11,673
2791,5,0.210,17000,0,0,1,7.70,12,679
2792,7,0.190,15000,0,1,1,7.30,4,742
2793,6,0.230,12500,0,0,1,8.90,7,677
2794,8,0.270,24500,0,2,0,9.90,7,474
2795,6,0.180,15000,0,2,1,6.60,7,671
2796,6,0.300,12500,0,0,1,9.80,14,825
2797,7,0.220,15500,0,0,1,5.10,15,770
2798,6,0.350,16500,0,0,1,7.40,15,698
2799,8,0.300,32500,0,3,0,8.40,9,435
2800,7,0.230,11500,0,0,0,5.10,11,714
2801,6,0.270,15500,0,0,1,6.30,10,697
2802,5,0.330,13500,0,0,1,5.00,10,769
2803,6,0.320,13000,0,0,1,7.00,10,611
2804,6,0.290,25500,0,1,1,8.20,8,763
2805,6,0.170,13500,0,2,1,5.60,7,692
2806,8,0.200,16000,0,0,0,10.40,12,693
2807,6,0.200,13500,0,0,1,7.80,5,654
2808,8,0.290,24500,0,0,1,6.40,9,695
2809,6,0.270,24500,0,1,1,6.20,5,722
2810,6,0.200,15000,0,1,1,6.50,2,741
2811,7,0.520,24500,0,1,1,5.40,12,696
2812,5,0.450,22000,1,2,0,6.00,4,588
2813,6,0.280,15500,1,2,1,7.00,4,626
2814,6,0.150,20000,0,0,1,10.00,10,717
2815,6,0.300,17000,1,2,1,6.30,7,604
2816,6,0.320,16500,0,0,1,7.60,7,679
2817,7,0.180,18000,0,0,1,5.10,15,736
2818,6,0.160,16500,0,0,1,6.70,9,777
2819,6,0.180,17000,0,0,1,7.20,5,670
2820,6,0.130,23500,0,1,1,5.40,6,735
2821,6,0.260,23000,0,2,1,7.20,5,636
2822,7,0.260,15000,0,1,1,7.70,3,678
2823,6,0.690,4500,0,0,1,5.30,7,691
2824,6,0.280,18500,0,0,1,10.80,8,623
2825,6,0.310,18000,1,2,1,8.90,7,610
2826,7,0.370,7500,0,0,1,8.80,14,779
2827,6,0.150,16000,0,0,1,6.40,3,706
2828,6,0.280,13500,0,0,1,10.90,7,724
2829,6,0.180,15000,0,1,0,7.00,4,720
2830,6,0.170,13500,0,0,1,6.00,10,754
2831,8,0.280,22500,0,0,0,4.30,10,726
2832,8,0.200,19000,0,1,1,12.70,3,690
2833,6,0.330,16000,0,0,1,9.50,14,716
2834,6,0.180,19000,0,1,1,8.40,6,737
2835,7,0.585,10000,0,0,1,6.20,5,625
2836,6,0.280,16500,0,0,0,5.10,12,717
2837,5,0.655,7000,1,2,1,7.50,8,460
2838,5,0.595,6000,0,0,1,5.90,4,615
2839,5,0.240,7500,0,0,1,7.70,6,711
2840,7,0.290,20000,0,2,0,4.50,11,687
2841,7,0.240,27500,0,3,0,9.50,5,548
2842,7,0.230,19500,0,1,0,6.00,4,670
2843,5,0.220,18500,0,0,1,6.50,14,693
2844,7,0.300,15000,0,1,1,7.30,4,667
2845,7,0.230,20500,0,0,1,7.30,10,687
2846,7,0.270,13000,0,0,1,6.70,3,570
2847,6,0.270,18500,0,1,1,7.50,5,713
2848,10,0.440,47000,0,3,0,7.70,6,414
2849,6,0.110,14000,0,0,1,5.40,6,668
2850,6,0.350,18000,0,0,0,7.30,13,763
2851,6,0.220,16000,0,1,1,8.40,9,704
2852,6,0.250,20000,1,1,1,13.50,8,672
2853,7,0.460,32500,0,2,1,6.10,3,625
2854,5,0.255,17500,0,0,1,9.90,10,678
2855,7,0.180,21500,0,0,1,6.20,8,624
2856,6,0.180,15000,0,0,1,6.00,10,694
2857,7,0.480,21500,2,4,0,8.20,8,341
2858,6,0.280,9500,0,2,1,6.20,5,594
2859,6,0.290,23500,1,2,1,8.30,4,581
2860,7,0.170,18500,0,0,0,6.00,10,776
2861,7,0.240,12000,0,2,1,6.60,7,679
2862,6,0.180,15000,0,1,0,7.00,4,726
2863,8,0.300,25500,0,2,1,7.00,7,601
2864,6,0.220,12500,0,1,0,5.20,5,703
2865,8,0.210,14000,0,0,0,5.20,11,683
2866,7,0.210,17000,0,3,1,8.50,8,667
2867,8,0.320,18000,0,2,1,7.00,13,688
2868,6,0.280,15000,0,0,0,5.90,13,749
2869,7,0.685,10500,0,1,0,8.30,4,657
2870,5,0.150,15500,0,0,1,6.70,12,714
2871,7,0.110,17000,0,0,0,8.00,10,739
2872,7,0.260,15500,0,0,0,7.30,13,761
2873,9,0.160,16000,0,2,1,6.30,4,647
2874,6,0.310,17500,0,1,1,6.10,12,833
2875,5,0.555,13000,0,0,1,6.30,4,635
2876,6,0.180,20500,1,2,0,6.30,4,577
2877,5,0.270,16000,0,1,1,4.80,14,744
2878,6,0.230,9500,0,0,0,8.50,5,590
2879,6,0.260,13500,0,1,1,6.00,7,710
2880,7,0.330,14000,0,2,0,10.50,5,562
2881,7,0.320,20000,0,1,1,7.20,8,671
2882,6,0.560,8000,0,0,0,5.30,4,708
2883,7,0.210,14000,0,1,1,8.20,8,745
2884,6,0.380,18000,0,2,1,11.00,7,591
2885,6,0.460,11500,0,0,1,8.00,16,660
2886,6,0.300,17000,0,0,1,7.50,5,696
2887,7,0.270,14000,0,0,1,5.70,9,745
2888,6,0.200,22000,0,1,1,10.10,12,580
2889,3,0.310,6000,0,0,1,6.20,14,650
2890,7,0.285,17000,0,2,0,6.60,4,620
2891,6,0.270,17500,0,2,1,6.10,9,611
2892,6,0.250,14500,0,0,0,5.10,12,776
2893,9,0.260,17000,0,1,0,7.80,8,739
2894,6,0.330,8000,0,0,1,7.20,5,559
2895,7,0.220,21000,0,0,1,7.40,12,735
2896,6,0.320,17500,1,2,1,9.00,7,560
2897,6,0.270,20000,1,1,1,8.80,5,688
2898,6,0.200,13000,0,0,1,5.50,11,716
2899,8,0.340,24500,0,2,0,7.10,9,682
2900,6,0.310,27500,1,2,1,6.30,4,612
2901,7,0.160,17000,0,0,1,4.00,7,667
2902,7,0.230,19000,0,1,0,6.00,4,733
2903,6,0.170,14000,0,0,1,5.00,7,655
2904,7,0.105,17000,0,0,1,5.00,4,720
2905,5,0.185,9500,0,0,1,6.50,5,709
2906,7,0.220,14000,0,2,1,7.60,10,681
2907,7,0.280,15000,0,0,1,5.90,7,759
2908,6,0.180,20000,0,0,1,8.10,6,679
2909,6,0.180,16000,0,0,1,6.20,8,702
2910,5,0.310,15500,0,0,1,9.50,8,721
2911,7,0.220,18000,0,0,0,7.40,6,651
2912,7,0.230,15500,0,1,0,8.50,5,729
2913,7,0.280,22000,0,0,1,7.60,13,775
2914,8,0.310,17500,0,1,0,4.50,11,560
2915,5,0.270,12000,0,1,1,5.90,13,705
2916,8,0.270,20500,0,0,1,8.90,7,621
2917,7,0.150,16500,0,1,1,5.30,7,561
2918,7,0.120,15000,0,0,1,6.80,5,634
2919,6,0.260,10500,0,0,1,5.90,10,773
2920,6,0.170,16000,0,1,1,7.10,6,729
2921,7,0.240,14500,0,0,1,9.00,10,707
2922,6,0.390,11000,0,0,1,7.00,16,739
2923,6,0.230,19000,0,0,1,6.40,3,594
2924,6,0.270,21000,0,2,1,7.20,5,606
2925,8,0.200,24500,0,0,1,5.50,11,742
2926,5,0.240,15000,0,0,0,9.70,15,682
2927,7,0.380,12500,0,0,0,6.80,17,698
2928,7,0.160,13500,0,0,0,6.10,3,733
2929,6,0.200,13500,0,0,1,7.80,5,661
2930,6,0.320,22500,0,0,1,9.20,14,744
2931,7,0.310,14500,0,0,1,8.00,10,675
2932,6,0.160,13000,0,0,1,8.90,7,659
2933,5,0.315,12500,0,0,1,6.70,12,811
2934,6,0.270,16000,0,2,1,6.20,5,578
2935,6,0.180,13000,0,1,0,8.00,7,570
2936,7,0.305,21000,1,2,0,6.00,4,593
2937,6,0.250,10000,0,0,1,5.50,8,630
2938,5,0.430,15000,0,0,1,9.90,13,771
2939,6,0.290,10000,0,3,1,7.00,7,515
2940,6,0.280,18500,0,2,0,6.70,3,624
2941,7,0.200,16500,0,0,1,6.10,12,754
2942,6,0.260,16500,0,2,0,6.50,8,682
2943,8,0.240,17500,0,0,0,6.50,14,674
2944,6,0.360,16000,0,0,1,5.80,8,579
2945,7,0.250,19500,0,1,0,7.00,4,666
2946,7,0.240,16000,0,0,0,5.50,14,687
2947,6,0.360,16000,0,0,1,10.80,5,641
2948,5,0.205,9000,0,0,1,5.40,9,668
2949,7,0.190,13500,0,0,0,8.90,4,708
2950,7,0.490,24500,0,0,1,4.00,7,627
2951,8,0.200,14000,0,0,0,5.30,10,712
2952,7,0.350,24500,0,0,0,7.60,4,618
2953,6,0.430,16000,0,0,1,4.70,15,743
2954,7,0.460,8000,0,0,0,7.40,9,726
2955,6,0.250,15000,0,0,0,5.80,14,680
2956,6,0.250,19000,0,2,1,7.80,5,592
2957,8,0.420,15500,0,0,0,4.40,15,707
2958,5,0.170,14500,0,0,1,6.40,6,629
2959,6,0.260,14500,0,0,0,5.90,4,722
2960,6,0.350,26500,1,1,0,6.20,5,629
2961,5,0.370,8000,0,2,1,9.40,6,567
2962,6,0.260,24000,0,3,1,7.20,5,531
2963,6,0.520,17500,0,0,0,5.00,10,677
2964,8,0.360,16500,0,1,1,5.00,13,567
2965,6,0.180,15000,0,1,0,7.00,4,701
2966,6,0.290,10500,0,0,0,8.30,7,699
2967,6,0.260,19000,0,0,0,9.20,11,655
2968,7,0.160,14000,0,2,1,8.30,7,661
2969,6,0.545,6000,0,0,1,4.70,12,643
2970,6,0.430,17500,1,3,1,7.50,2,643
2971,9,0.550,17000,0,1,0,5.40,12,555
2972,7,0.320,14500,0,2,0,7.90,4,595
2973,7,0.230,18500,0,1,0,7.00,4,766
2974,7,0.530,5000,0,0,1,4.00,4,637
2975,6,0.240,20000,0,0,1,7.40,15,805
2976,6,0.400,12000,0,0,1,6.20,5,569
2977,6,0.320,11000,0,0,1,10.20,8,673
2978,6,0.170,15500,0,0,0,6.50,8,685
2979,7,0.330,14000,0,2,0,10.50,5,614
2980,7,0.160,17000,0,0,1,5.60,4,606
2981,6,0.340,10500,0,0,1,9.00,7,721
2982,6,0.290,14500,1,2,0,6.70,6,468
2983,5,0.280,13500,0,1,1,6.10,9,737
2984,6,0.390,41500,0,0,0,7.50,5,594
2985,7,0.260,31500,1,4,1,6.70,3,480
2986,5,0.470,7000,1,2,1,8.60,10,492
2987,7,0.200,19500,0,0,1,7.40,9,595
2988,7,0.170,23500,0,0,1,7.00,7,648
2989,7,0.170,21000,0,1,1,11.30,4,680
2990,7,0.220,19000,0,0,1,6.30,4,768
2991,5,0.420,6000,0,0,1,5.90,13,699
2992,7,0.260,14000,0,0,1,5.40,3,625
2993,7,0.350,35500,1,1,1,7.70,9,560
2994,8,0.190,16000,0,0,0,7.60,10,630
2995,7,0.290,27500,0,2,0,7.80,5,573
2996,9,0.150,34000,0,0,0,6.20,8,722
2997,7,0.280,21000,0,2,1,12.00,4,696
2998,6,0.190,12500,0,0,1,7.80,11,723
2999,6,0.350,16500,1,2,1,7.20,5,618
3000,8,0.230,22500,0,0,1,5.50,11,629
3001,6,0.210,20000,0,0,1,7.50,11,740
3002,8,0.330,17000,0,2,1,6.20,5,571
3003,6,0.260,11500,1,2,1,7.50,5,644
3004,8,0.270,13000,0,0,1,6.70,9,598
3005,6,0.220,19500,0,2,1,10.50,14,670
3006,6,0.220,17000,1,1,1,6.70,6,670
3007,6,0.210,12000,0,1,0,8.50,8,769
3008,6,0.270,15000,0,2,1,7.80,5,656
3009,6,0.300,20000,1,3,1,8.20,8,514
3010,7,0.330,20500,0,2,1,9.30,4,649
3011,4,0.225,19000,0,0,1,6.90,7,693
3012,6,0.240,14500,0,2,0,6.40,3,643
3013,7,0.240,16000,0,0,1,6.60,10,768
3014,6,0.220,17500,0,1,1,8.90,7,776
3015,7,0.290,15500,0,0,1,5.50,11,637
3016,6,0.300,16500,0,1,1,11.90,13,754
3017,6,0.230,16500,0,0,1,6.70,15,685
3018,7,0.240,15500,0,1,0,7.30,4,735
3019,7,0.130,14500,0,0,1,6.10,6,731
3020,7,0.160,15000,0,1,0,6.10,3,685
3021,6,0.190,19000,0,0,1,7.00,10,685
3022,6,0.400,15500,0,0,0,6.60,10,662
3023,6,0.330,23000,1,1,1,6.50,5,534
3024,6,0.350,26000,0,3,1,5.30,13,486
3025,6,0.220,17000,0,0,0,11.80,11,706
3026,5,0.260,13000,0,0,1,7.30,7,570
3027,6,0.360,19500,0,0,1,5.90,10,774
3028,7,0.250,26500,0,2,1,8.90,10,580
3029,6,0.310,13000,1,1,1,7.20,8,689
3030,6,0.360,20500,1,2,1,7.30,4,620
3031,6,0.320,18000,0,0,1,6.30,4,582
3032,7,0.340,23000,0,0,0,11.90,13,668
3033,5,0.280,13000,0,1,1,6.10,9,756
3034,7,0.320,30000,1,2,1,8.60,4,534
3035,7,0.250,16000,0,2,1,7.30,4,730
3036,5,0.420,18000,0,0,1,5.40,15,688
3037,6,0.380,14000,0,0,0,5.20,14,704
3038,7,0.240,15500,0,0,0,5.35,11,692
3039,10,0.220,28000,0,1,0,10.50,5,731
3040,7,0.170,14500,0,0,1,9.20,8,721
3041,7,0.290,14500,0,1,1,8.90,7,699
3042,7,0.140,24500,0,0,1,10.80,8,691
3043,5,0.600,7000,0,3,1,6.70,9,581
3044,5,0.340,5000,0,0,1,7.60,10,748
3045,7,0.230,14000,0,4,1,11.00,7,495
3046,6,0.330,18000,0,0,0,4.60,13,765
3047,6,0.340,12000,1,4,1,6.00,4,463
3048,7,0.330,16000,0,0,1,5.50,8,663
3049,7,0.160,24500,0,0,1,7.10,9,719
3050,6,0.160,16500,0,1,1,7.50,8,648
3051,6,0.330,12000,0,0,0,4.50,11,770
3052,7,0.390,16000,0,0,0,9.50,14,769
3053,6,0.300,15000,0,0,1,6.90,16,703
3054,6,0.310,4000,0,0,1,6.00,7,628
3055,8,0.180,24500,0,0,0,10.20,8,723
3056,6,0.170,15000,0,0,0,7.20,8,702
3057,8,0.310,18000,0,0,0,5.00,16,773
3058,6,0.270,13500,1,2,1,6.90,4,608
3059,7,0.120,13500,0,0,1,5.40,6,839
3060,6,0.280,13500,0,0,0,8.20,8,747
3061,6,0.290,23500,1,2,1,8.30,4,640
3062,6,0.300,12500,0,0,0,5.40,9,678
3063,6,0.330,13000,0,0,1,6.60,10,734
3064,6,0.250,13000,0,0,1,10.20,11,612
3065,6,0.210,13500,0,1,1,10.50,8,732
3066,6,0.300,14500,0,0,1,9.90,10,720
3067,7,0.340,17500,0,0,1,5.00,13,723
3068,7,0.190,25500,0,0,1,7.10,9,673
3069,7,0.260,23000,0,0,1,9.00,7,639
3070,7,0.300,11000,0,2,0,6.90,4,650
3071,5,0.260,14500,0,0,1,6.20,11,720
3072,6,0.330,17000,1,2,1,9.50,5,541
3073,6,0.240,14000,1,2,1,6.10,6,581
3074,6,0.260,17000,0,0,1,7.00,13,707
3075,5,0.245,16000,0,1,0,6.90,4,730
3076,5,0.360,26000,2,2,0,6.10,6,603
3077,5,0.370,17000,0,0,1,8.10,15,695
3078,5,0.610,5000,0,0,1,10.15,19,737
3079,6,0.260,14000,1,2,1,10.50,5,597
3080,7,0.230,19000,0,1,0,6.00,4,709
3081,6,0.250,16000,0,1,1,7.60,7,715
3082,9,0.280,20500,0,0,0,3.50,8,659
3083,6,0.160,16000,0,1,0,5.00,4,747
3084,8,0.320,18000,0,2,0,4.00,7,690
3085,6,0.530,14500,0,0,1,8.20,17,740
3086,7,0.080,24500,0,0,1,6.60,7,742
3087,5,0.340,12500,0,0,0,8.20,11,714
3088,7,0.170,20500,1,1,1,13.10,9,538
3089,5,0.260,14500,0,0,1,7.20,11,716
3090,9,0.420,25000,0,0,0,4.00,7,559
3091,8,0.300,23500,0,0,0,8.60,7,764
3092,6,0.230,18500,0,0,1,7.60,4,588
3093,7,0.270,17000,0,1,0,6.50,8,732
3094,7,0.180,15500,0,1,0,5.70,9,744
3095,8,0.250,19000,0,0,1,5.50,11,707
3096,7,0.210,14000,0,1,1,8.20,8,728
3097,6,0.300,14500,0,0,1,6.70,15,760
3098,7,0.180,19500,0,0,1,9.40,9,645
3099,7,0.160,14000,0,2,1,8.30,7,676
3100,7,0.280,26000,0,0,0,6.00,4,626
3101,6,0.110,13500,0,0,1,5.70,6,686
3102,6,0.280,20000,0,2,0,6.30,16,700
3103,6,0.320,17500,0,0,0,4.40,12,653
3104,6,0.250,13500,0,0,1,6.30,10,686
3105,6,0.270,16000,0,1,1,9.00,10,699
3106,6,0.230,11000,1,2,1,7.60,5,588
3107,6,0.250,17500,0,1,0,8.90,10,669
3108,6,0.260,16500,0,0,1,8.20,14,692
3109,7,0.400,33000,0,4,0,7.80,2,447
3110,7,0.220,14500,0,0,1,6.40,6,711
3111,6,0.170,18000,0,0,1,7.80,5,681
3112,6,0.220,24500,1,1,1,7.30,7,675
3113,5,0.280,14000,0,0,0,7.60,10,711
3114,6,0.180,14000,0,0,0,6.70,9,735
3115,11,0.230,23000,3,6,0,8.10,6,303
3116,8,0.340,24500,0,1,1,5.90,13,740
3117,5,0.230,12500,0,0,1,9.90,7,740
3118,7,0.530,21500,0,0,0,7.50,14,809
3119,6,0.350,27500,1,1,0,6.20,5,568
3120,6,0.240,24500,0,0,0,14.50,8,694
3121,6,0.230,16500,0,0,1,8.20,8,750
3122,7,0.190,14000,0,2,1,6.70,6,651
3123,7,0.370,8500,0,0,1,8.80,14,695
3124,7,0.240,16500,0,2,0,7.40,3,622
3125,7,0.300,15000,0,2,1,8.20,11,646
3126,9,0.280,25500,0,0,1,6.30,7,589
3127,7,0.260,15500,0,1,1,7.20,11,711
3128,7,0.210,18500,0,0,1,5.20,11,747
3129,6,0.360,13000,0,0,1,5.80,14,704
3130,6,0.280,8000,0,0,1,6.10,3,735
3131,8,0.340,17500,0,2,0,6.60,7,616
3132,7,0.440,13000,0,2,0,6.90,10,682
3133,7,0.290,24500,0,0,0,6.20,5,677
3134,8,0.200,20000,0,1,1,12.70,3,677
3135,5,0.150,16000,0,0,1,5.50,11,762
3136,6,0.280,19000,1,2,1,6.40,9,624
3137,7,0.350,12000,0,2,0,7.40,3,625
3138,6,0.260,21000,0,0,0,8.30,7,603
3139,6,0.250,37000,1,1,1,6.40,6,683
3140,6,0.180,18500,0,0,1,6.40,9,725
3141,6,0.240,18500,0,0,1,5.50,8,606
3142,7,0.160,15000,0,1,0,6.10,3,693
3143,7,0.340,13000,0,1,0,5.80,11,709
3144,6,0.270,14500,0,1,1,6.40,3,734
3145,6,0.410,6000,0,0,1,5.50,5,557
3146,6,0.370,13500,0,0,1,5.10,12,668
3147,6,0.270,16500,1,2,1,7.80,8,453
3148,8,0.220,14000,0,1,1,6.40,6,717
3149,5,0.360,10500,0,2,1,9.00,7,684
3150,7,0.430,24500,0,1,1,5.90,10,736
3151,5,0.260,14000,0,0,1,5.40,9,598
3152,6,0.330,16000,0,0,1,8.20,17,669
3153,6,0.420,11000,0,2,0,8.20,5,612
3154,6,0.210,17500,0,1,1,7.30,7,739
3155,5,0.275,15000,0,0,1,6.40,9,683
3156,5,0.250,10500,0,2,1,5.50,5,608
3157,8,0.310,13500,0,3,0,7.00,10,449
3158,6,0.240,15500,0,0,1,9.10,12,779
3159,6,0.370,17500,0,1,0,7.40,6,750
3160,7,0.330,16000,0,0,1,4.60,10,730
3161,9,0.360,24000,0,0,0,4.30,7,527
3162,6,0.280,26000,0,0,1,7.40,12,694
3163,5,0.220,15500,0,0,1,5.80,14,656
3164,6,0.220,18500,0,1,1,12.90,4,719
3165,4,0.650,8000,0,1,1,5.50,17,533
3166,6,0.410,12500,0,0,0,6.00,4,725
3167,7,0.230,20500,0,2,1,10.20,5,677
3168,5,0.410,10500,0,0,1,8.60,10,710
3169,8,0.130,26500,0,1,0,4.70,6,579
3170,7,0.300,36500,0,0,0,6.70,3,557
3171,6,0.350,17500,0,1,0,7.20,5,706
3172,7,0.280,16500,0,1,1,9.10,9,731
3173,6,0.250,14000,0,0,0,8.40,15,769
3174,7,0.210,13500,0,0,1,5.40,12,723
3175,5,0.200,13500,0,0,1,5.70,9,768
3176,6,0.170,16000,0,0,0,7.20,8,653
3177,6,0.250,14500,1,1,1,7.90,7,600
3178,6,0.350,5000,0,0,1,8.60,4,649
3179,6,0.170,17000,0,0,1,6.90,10,658
3180,7,0.250,16000,1,3,0,6.50,8,561
3181,7,0.430,16000,0,0,1,6.80,14,704
3182,8,0.340,14000,0,2,1,8.40,6,678
3183,6,0.160,22000,0,1,1,7.20,11,592
3184,5,0.205,8000,0,0,1,5.40,9,713
3185,6,0.290,15500,0,2,1,7.60,8,631
3186,6,0.170,16000,0,0,1,6.30,16,815
3187,8,0.270,15000,0,0,0,5.20,14,704
3188,6,0.220,15000,0,0,1,6.20,5,585
3189,6,0.320,16500,0,0,0,6.40,12,652
3190,6,0.430,14000,1,2,1,6.20,5,629
3191,7,0.220,17000,0,0,0,6.50,8,655
3192,6,0.340,13000,0,0,0,6.90,13,701
3193,7,0.300,11000,0,1,1,6.80,11,720
3194,6,0.600,7000,0,2,1,5.20,5,453
3195,7,0.370,34500,0,1,1,6.10,3,556
3196,5,0.320,17000,0,0,1,7.60,10,672
3197,5,0.230,13500,0,0,1,4.20,5,746
3198,6,0.430,14500,0,0,1,5.00,13,807
3199,7,0.200,15500,0,1,1,8.20,8,713
3200,6,0.250,17500,0,0,1,7.90,10,683
3201,6,0.320,16000,0,0,1,7.10,15,740
3202,5,0.270,13000,0,0,0,5.50,11,701
3203,8,0.210,20500,0,0,1,7.10,6,720
3204,6,0.430,15000,0,0,0,5.20,14,696
3205,5,0.650,12500,0,0,1,7.40,15,660
3206,8,0.230,14000,0,2,1,10.50,5,691
3207,7,0.300,16000,0,0,0,9.80,8,591
3208,7,0.120,24500,0,1,1,7.80,8,736
3209,6,0.240,19000,0,0,1,5.90,13,725
3210,6,0.240,15000,1,3,0,7.50,5,532
3211,5,0.260,14000,0,1,1,10.90,10,564
3212,7,0.300,14500,0,0,1,5.00,4,703
3213,5,0.210,17000,1,5,1,10.00,7,457
3214,6,0.640,15000,0,0,0,9.70,15,703
3215,6,0.300,11500,0,0,0,6.60,13,661
3216,6,0.380,13500,0,2,1,9.60,4,583
3217,8,0.330,16000,0,2,1,7.00,7,720
3218,7,0.130,17000,0,3,1,6.00,4,567
3219,5,0.340,14500,0,3,1,6.90,10,557
3220,6,0.230,16000,0,0,1,6.40,12,690
3221,6,0.210,20000,0,0,1,7.00,13,717
3222,6,0.360,27000,0,0,0,6.20,5,614
3223,8,0.490,29500,1,3,0,12.00,4,573
3224,7,0.280,16500,0,1,1,9.10,9,685
3225,6,0.240,16500,0,0,1,6.70,15,675
3226,5,0.220,19000,0,0,1,7.00,7,729
3227,6,0.210,14500,0,0,0,6.50,11,745
3228,6,0.140,14500,0,0,1,4.70,6,747
3229,8,0.240,19500,0,0,1,7.00,7,693
3230,6,0.240,15500,0,0,1,6.50,14,690
3231,7,0.230,19500,0,0,1,6.10,15,779
3232,6,0.220,36000,0,2,0,5.60,4,671
3233,6,0.260,25500,0,1,0,9.40,6,732
3234,7,0.330,19500,0,0,1,5.20,5,625
3235,6,0.360,22500,1,1,1,8.40,6,669
3236,5,0.290,15000,0,0,1,5.00,10,668
3237,6,0.380,15500,0,0,0,5.50,14,701
3238,6,0.220,11500,0,0,0,9.00,7,680
3239,5,0.320,14000,0,0,1,8.30,16,775
3240,8,0.210,25000,0,0,1,8.70,6,629
3241,6,0.240,18500,0,0,1,6.40,12,691
3242,7,0.330,14000,0,1,1,8.70,9,726
3243,7,0.390,12000,0,0,0,4.60,7,559
3244,6,0.630,7000,1,1,1,5.60,7,500
3245,7,0.240,16500,0,2,0,4.40,3,646
3246,7,0.200,21000,0,0,0,5.60,4,666
3247,6,0.240,17500,0,0,1,6.00,7,718
