Observation,Vote,Age,HomeOwner,Gender,Married,HouseholdSize,Income,Education,Religious
2347,decided,50,1,female,0,3,25,8,0
2348,decided,38,0,female,1,2,352,15,0
2349,undecided,45,0,female,1,6,107,18,1
2350,decided,67,1,female,0,1,64,20,1
2351,decided,50,1,male,1,3,200,12,1
2352,undecided,77,1,female,1,3,16,13,1
2353,undecided,45,1,female,1,5,119,15,1
2354,undecided,49,1,female,0,1,10,20,0
2355,undecided,35,1,female,1,4,73,18,0
2356,decided,44,1,male,1,4,214,15,0
2357,undecided,52,1,female,1,5,67,15,0
2358,undecided,41,1,female,1,3,42,18,0
2359,undecided,47,0,female,1,3,99,18,0
2360,decided,54,1,female,1,3,143,12,1
2361,undecided,48,1,female,1,2,160,15,1
2362,decided,45,1,female,0,4,153,18,1
2363,decided,59,1,other,1,2,15,8,1
2364,undecided,35,1,male,1,2,138.5,15,0
2365,decided,50,1,male,1,2,96.5,20,0
2366,decided,54,1,male,1,6,37,20,0
2367,decided,49,1,other,1,7,209,15,0
2368,undecided,32,1,female,0,2,82,18,0
2369,decided,38,0,female,0,2,5,8,0
2370,decided,45,1,female,1,3,103,20,1
2371,decided,72,0,female,1,2,65,20,1
2372,decided,38,0,female,0,1,6,8,1
2373,undecided,52,1,female,1,2,100,20,0
2374,decided,54,1,male,1,2,147,20,1
2375,undecided,32,1,male,0,4,62,15,0
2376,decided,41,1,male,1,5,35,9,0
2377,undecided,76,1,male,0,3,141,16,1
2378,decided,56,1,female,1,3,177,8,1
2379,decided,57,0,female,1,4,115,20,1
2380,decided,54,1,female,1,3,89,20,1
2381,decided,50,1,female,1,2,6,9,0
2382,undecided,55,1,female,1,4,70,20,0
2383,undecided,63,1,female,0,1,65,20,0
2384,decided,49,0,other,0,1,8,8,0
2385,undecided,32,1,male,1,3,113,15,1
2386,undecided,52,1,female,1,2,39,13,0
2387,undecided,44,1,female,1,3,75,18,0
2388,decided,58,1,female,0,2,25,12,0
2389,undecided,46,1,other,1,3,56,18,0
2390,decided,43,1,other,1,3,41,8,0
2391,undecided,43,1,female,1,5,91,15,0
2392,decided,41,1,male,1,3,82,18,1
2393,undecided,41,1,female,1,4,70,15,0
2394,decided,57,1,other,1,4,87,12,0
2395,undecided,34,1,female,1,5,132,15,1
2396,decided,47,1,other,1,3,86.5,18,1
2397,undecided,37,1,female,1,3,36,18,0
2398,undecided,53,1,male,1,6,48,13,0
2399,decided,56,0,female,0,1,29,8,0
2400,decided,40,1,female,1,4,82,12,1
2401,decided,50,1,female,0,2,37,20,1
2402,decided,38,0,female,1,4,132,8,1
2403,undecided,38,1,male,1,4,65,15,1
2404,decided,44,1,female,0,1,38,8,0
2405,decided,30,1,male,1,3,189,15,0
2406,undecided,31,1,female,0,1,82,15,0
2407,undecided,51,1,female,1,6,89,15,1
2408,undecided,30,1,female,1,6,145,15,0
2409,decided,45,1,female,0,2,229,15,1
2410,undecided,33,1,female,0,1,114,15,1
2411,decided,37,1,female,1,6,197,15,0
2412,decided,45,0,female,1,3,245,8,0
2413,undecided,40,1,female,1,5,154,15,1
2414,decided,52,1,female,1,2,48,8,0
2415,undecided,42,0,female,1,6,150,13,1
2416,undecided,43,0,male,1,5,68.5,15,1
2417,decided,30,1,female,1,3,289,15,0
2418,decided,37,1,male,1,5,109,8,1
2419,undecided,37,1,female,0,1,117,15,1
2420,decided,44,0,female,0,3,116,8,0
2421,undecided,44,1,female,1,5,165,15,0
2422,undecided,47,1,female,1,5,105,15,0
2423,undecided,47,1,female,1,3,57,15,0
2424,undecided,34,1,female,1,2,161,15,1
2425,decided,46,0,female,1,2,63,8,1
2426,decided,38,1,female,1,3,200,18,1
2427,undecided,43,1,male,1,5,81,15,0
2428,decided,60,1,female,1,3,118,20,1
2429,undecided,55,1,female,1,2,109,18,0
2430,decided,44,1,female,0,2,77,12,0
2431,decided,44,1,male,0,2,119,20,1
2432,decided,47,0,male,1,2,51,20,0
2433,undecided,41,1,other,1,5,125,16,0
2434,decided,44,1,male,1,5,144,8,0
2435,undecided,45,1,male,1,3,98,15,0
2436,undecided,45,1,female,1,4,151,18,0
2437,decided,48,0,female,1,3,90,8,0
2438,decided,55,0,female,1,3,98,20,1
2439,decided,72,1,female,1,5,84,10,0
2440,decided,38,1,male,1,4,181,15,1
2441,decided,64,1,female,1,5,101,20,1
2442,decided,46,1,male,1,3,152,18,1
2443,undecided,34,1,female,1,2,83,18,0
2444,decided,53,1,other,0,1,51,20,1
2445,undecided,52,0,female,1,3,129,20,0
2446,undecided,46,1,female,0,1,100,15,1
2447,decided,52,0,female,1,6,89,10,1
2448,decided,48,1,female,0,1,42,20,1
2449,decided,36,1,male,0,6,13,8,0
2450,decided,37,1,female,1,4,95,18,1
2451,decided,56,0,male,0,1,68,20,1
2452,decided,41,1,other,1,3,66.5,18,1
2453,decided,43,1,female,1,5,91,20,1
2454,undecided,41,1,female,1,5,62,18,0
2455,decided,43,1,other,0,2,40,18,1
2456,decided,49,1,female,1,2,62,18,1
2457,decided,44,1,female,1,4,202,12,1
2458,undecided,34,1,female,1,3,65,18,0
2459,decided,46,1,male,0,3,125,9,0
2460,undecided,39,1,female,1,5,114,18,0
2461,decided,55,1,other,0,1,47.5,20,1
2462,undecided,47,1,female,0,1,95,15,1
2463,undecided,59,1,female,1,3,71,16,0
2464,undecided,58,0,female,0,2,48,16,0
2465,undecided,47,1,female,1,6,150,15,1
2466,decided,37,1,female,0,1,28,12,1
2467,decided,40,1,female,1,3,86,18,1
2468,undecided,48,1,male,1,4,80,15,1
2469,decided,35,1,male,1,4,6,8,0
2470,undecided,50,1,female,1,3,63,15,1
2471,decided,47,1,male,1,3,116,8,0
2472,decided,50,1,female,1,4,104,20,1
2473,decided,43,1,female,1,3,57,12,1
2474,decided,42,1,male,0,3,157,20,1
2475,undecided,49,1,female,0,2,83,18,0
2476,undecided,50,1,female,1,3,40,18,0
2477,decided,49,1,female,1,3,85,8,0
2478,undecided,44,1,male,1,2,67,13,0
2479,decided,49,0,male,1,5,117,18,1
2480,undecided,60,0,male,0,1,133,20,1
2481,undecided,49,0,female,1,3,47,18,0
2482,decided,54,1,male,1,5,29,12,0
2483,decided,40,1,male,1,4,94,18,0
2484,decided,47,1,female,0,2,352,8,0
2485,decided,62,1,male,1,2,65,20,1
2486,undecided,37,1,male,1,5,15,15,1
2487,decided,76,0,female,0,6,17,20,1
2488,decided,53,1,male,0,2,80,18,1
2489,decided,53,1,female,1,3,69.5,20,1
2490,decided,47,0,female,0,2,89,18,1
2491,decided,65,1,female,1,3,59.5,20,1
2492,decided,47,1,male,1,5,8,8,1
2493,undecided,51,1,female,1,2,102,20,0
2494,decided,70,1,female,1,3,122,20,1
2495,decided,32,1,female,0,2,13,18,1
2496,decided,62,1,male,1,5,46,20,0
2497,decided,54,0,female,1,4,248,16,0
2498,undecided,37,1,female,0,2,47,15,0
2499,undecided,59,1,female,1,3,96,15,1
2500,undecided,61,1,female,1,3,120.5,20,0
2501,decided,53,1,female,1,3,169,20,1
2502,decided,36,1,other,1,2,75,9,1
2503,undecided,38,1,female,1,4,49,18,0
2504,decided,39,1,female,1,3,156,18,1
2505,decided,50,1,male,1,5,287,12,1
2506,decided,57,1,male,1,6,338,20,1
2507,undecided,63,1,female,1,4,81,16,0
2508,decided,31,1,female,1,2,120,18,1
2509,undecided,66,1,female,1,3,65,13,1
2510,decided,55,0,female,1,2,38,8,0
2511,decided,45,1,male,1,2,91.5,9,0
2512,undecided,44,1,female,0,2,47,18,0
2513,decided,58,1,female,1,5,163,20,1
2514,undecided,42,1,other,0,4,115,15,0
2515,undecided,55,1,female,0,1,86,18,0
2516,decided,37,1,female,1,5,78,8,1
2517,decided,56,0,female,0,2,64.5,8,0
2518,decided,51,0,male,1,5,41,8,1
2519,decided,61,1,female,1,7,153,20,1
2520,undecided,52,1,female,1,5,94.5,15,1
2521,undecided,54,1,female,1,5,62,18,0
2522,undecided,56,1,male,1,4,49,16,1
2523,decided,48,0,female,1,4,94,9,1
2524,decided,68,1,male,1,4,27,10,1
2525,undecided,66,1,female,0,4,31,20,0
2526,decided,46,1,female,0,1,353,20,0
2527,decided,63,1,female,1,2,118,10,0
2528,decided,40,1,female,1,2,283,18,0
2529,decided,41,1,female,1,3,14.5,18,1
2530,decided,37,0,female,1,3,57,12,1
2531,decided,50,1,female,1,5,106,8,1
2532,undecided,62,1,female,1,5,96,16,0
2533,decided,45,1,male,1,3,162,20,1
2534,decided,57,1,other,0,1,94,20,1
2535,decided,51,0,male,1,2,145,10,1
2536,undecided,51,1,female,1,3,179,20,0
2537,decided,50,1,female,1,6,76,20,1
2538,decided,45,1,female,1,3,62,9,0
2539,undecided,39,1,female,1,6,134,15,1
2540,undecided,54,1,female,0,4,109,20,0
2541,decided,33,0,male,1,3,42,8,0
2542,decided,46,1,male,1,3,39,20,0
2543,decided,58,1,male,1,3,169,20,0
2544,undecided,56,1,female,1,4,72,20,0
2545,decided,54,1,male,1,2,123,20,0
2546,decided,42,0,female,1,4,29,8,1
2547,decided,36,0,female,0,2,72,18,1
2548,undecided,34,0,female,1,4,474,15,1
2549,undecided,37,1,female,0,1,59.5,18,0
2550,decided,65,1,female,1,2,19,20,1
2551,decided,44,0,female,0,3,50,8,1
2552,undecided,38,1,female,1,5,139,15,1
2553,undecided,63,1,female,1,3,69.5,20,0
2554,decided,45,1,female,0,1,23,18,1
2555,decided,50,1,male,1,2,169,18,0
2556,decided,59,0,female,1,3,30,8,1
2557,undecided,54,1,female,1,3,117,18,0
2558,undecided,67,1,female,1,4,110,13,1
2559,decided,59,1,female,1,4,55,20,1
2560,decided,52,1,female,0,1,86,20,1
2561,decided,48,1,male,1,2,212,20,0
2562,undecided,55,1,female,1,3,100,18,0
2563,undecided,59,1,other,1,3,31,20,0
2564,decided,42,1,male,1,6,145.5,8,1
2565,undecided,62,1,female,1,3,61,20,0
2566,undecided,56,1,other,1,3,61,16,0
2567,decided,57,1,male,1,2,80,20,0
2568,undecided,37,0,male,1,3,91,15,0
2569,undecided,31,1,male,1,5,78,15,0
2570,decided,35,1,male,1,3,57,18,0
2571,decided,52,1,male,0,3,94,20,1
2572,undecided,59,1,female,1,3,8,20,0
2573,decided,50,1,female,1,4,56,8,1
2574,undecided,54,1,female,0,1,6,16,1
2575,undecided,44,1,female,1,4,113,15,1
2576,undecided,36,1,male,1,5,138,15,0
2577,decided,45,1,female,1,5,123,18,1
2578,decided,67,1,male,1,3,126,20,1
2579,decided,40,1,female,1,4,177,20,1
2580,undecided,52,0,female,1,6,107,15,0
2581,decided,50,1,female,1,5,117,12,0
2582,decided,54,0,female,1,4,106,8,1
2583,undecided,41,1,female,0,1,22,18,0
2584,undecided,50,1,male,1,2,109,16,1
2585,undecided,51,1,female,1,3,51,20,0
2586,decided,46,1,female,0,2,9,8,1
2587,decided,47,1,male,0,5,152,12,0
2588,decided,68,1,male,1,3,85,20,0
2589,undecided,54,1,female,1,6,87,20,0
2590,undecided,40,1,other,1,6,158,18,0
2591,decided,64,1,other,0,1,17,20,1
2592,decided,42,1,female,1,2,137,12,1
2593,undecided,49,1,female,1,3,114,15,0
2594,decided,43,1,male,0,1,65,20,1
2595,decided,49,1,female,1,5,78,18,1
2596,decided,36,1,female,1,3,149,18,1
2597,decided,41,1,female,1,4,93,12,0
2598,decided,40,1,female,0,2,58.5,8,1
2599,undecided,45,0,female,1,4,133,15,1
2600,undecided,56,1,female,1,2,148,20,0
2601,decided,52,1,male,1,6,416,18,0
2602,undecided,52,1,male,0,3,19,18,0
2603,undecided,50,1,female,1,4,110,18,0
2604,decided,41,1,female,1,6,106,9,1
2605,decided,40,1,female,1,4,151,18,1
2606,decided,43,1,female,1,3,109,8,0
2607,decided,38,1,female,0,1,82,18,1
2608,undecided,50,1,female,1,4,127,13,0
2609,decided,51,1,female,1,5,71,20,1
2610,undecided,50,0,female,1,7,45,15,0
2611,decided,46,1,female,1,3,82,20,1
2612,decided,58,1,female,0,3,57,18,1
2613,decided,49,1,female,1,4,130,8,1
2614,undecided,43,1,female,0,1,27,18,0
2615,decided,43,1,female,1,3,36,12,1
2616,undecided,76,1,female,0,3,12,16,1
2617,decided,44,1,female,1,3,128,20,1
2618,undecided,49,1,male,1,3,5,15,0
2619,decided,43,1,female,1,2,125,18,1
2620,undecided,47,0,other,1,5,154,15,0
2621,undecided,60,1,female,0,1,118.5,20,0
2622,undecided,41,1,female,1,2,73,18,0
2623,decided,40,1,female,0,1,135,9,1
2624,undecided,60,0,female,1,3,4,20,0
2625,undecided,49,1,female,1,7,44,16,1
2626,decided,52,1,female,1,2,158,20,1
2627,decided,67,1,male,1,6,98,20,0
2628,decided,48,1,male,1,2,271,16,0
2629,undecided,41,1,female,0,3,65.5,18,0
2630,decided,37,1,male,1,2,69,8,1
2631,decided,40,1,female,0,3,49,18,1
2632,decided,41,1,male,1,4,126.5,18,0
2633,undecided,43,1,female,1,5,147,18,0
2634,undecided,56,1,male,1,6,95,13,0
2635,undecided,48,1,female,1,4,165,18,0
2636,undecided,74,1,female,1,3,88,20,0
2637,undecided,54,1,other,1,6,98,18,0
2638,undecided,45,1,female,0,1,22,20,0
2639,decided,48,1,female,1,4,154,18,1
2640,decided,54,1,female,1,2,61,20,1
2641,decided,60,1,male,1,2,88,20,1
2642,undecided,47,0,male,0,3,152,15,0
2643,decided,32,0,female,1,3,14,8,1
2644,decided,49,1,female,1,3,55,10,1
2645,decided,43,0,female,1,5,164,12,0
2646,decided,34,0,female,1,2,58,8,1
2647,undecided,57,1,female,1,4,149,20,1
2648,undecided,41,1,other,0,1,66,15,0
2649,decided,56,1,female,1,2,163,8,0
2650,undecided,72,1,other,1,2,68,20,0
2651,decided,34,1,female,1,4,108,12,1
2652,decided,57,1,female,1,3,25,8,0
2653,decided,59,1,male,1,4,84,20,1
2654,decided,40,1,female,0,4,18,12,0
2655,undecided,40,1,other,1,4,78,15,1
2656,decided,63,1,male,0,1,81,20,0
2657,decided,41,0,female,1,4,65.5,8,0
2658,decided,47,1,female,1,4,39,8,1
2659,decided,56,1,female,1,2,53,8,0
2660,decided,66,1,female,1,2,143,8,1
2661,undecided,56,1,other,1,2,100,20,0
2662,decided,81,1,other,1,4,81,20,1
2663,undecided,58,0,female,0,3,116,16,1
2664,decided,49,1,male,0,1,49,18,1
2665,decided,62,1,female,1,3,38,20,1
2666,undecided,31,1,female,0,5,90,15,0
2667,decided,43,1,male,0,2,42,18,1
2668,decided,59,0,other,1,3,17,8,1
2669,undecided,58,1,female,0,1,39,20,0
2670,undecided,30,1,female,1,3,112,18,0
2671,decided,32,1,female,1,2,23,18,1
2672,decided,59,1,male,1,3,29,18,1
2673,decided,44,1,male,1,2,92.5,18,0
2674,undecided,49,1,female,1,4,137,15,1
2675,decided,45,1,female,0,2,57,18,1
2676,decided,58,1,male,1,3,72,18,0
2677,decided,48,1,female,1,5,72,18,1
2678,decided,40,1,female,1,5,272,12,0
2679,decided,48,1,female,0,3,39.5,8,0
2680,undecided,55,1,other,1,4,128,15,1
2681,undecided,28,1,female,1,3,84.5,15,0
2682,undecided,58,1,female,1,3,122,20,0
2683,decided,61,1,female,1,3,125,20,1
2684,undecided,57,1,female,1,3,50,13,0
2685,decided,41,1,female,1,2,20,9,1
2686,decided,33,1,male,1,2,37,18,0
2687,undecided,51,1,female,0,2,48,16,0
2688,decided,56,1,female,1,2,112,18,1
2689,undecided,54,1,male,1,5,33,13,1
2690,undecided,34,1,male,1,4,100,15,1
2691,decided,52,1,female,1,2,256,15,0
2692,undecided,59,1,female,0,1,83,13,1
2693,undecided,69,1,other,1,5,103,20,0
2694,decided,48,1,female,1,4,116.5,18,1
2695,decided,37,0,female,0,3,21,8,1
2696,undecided,63,1,female,1,3,44,20,0
2697,undecided,53,1,female,1,5,71,16,0
2698,undecided,41,1,other,1,4,120,15,0
2699,undecided,62,1,other,1,4,85,20,0
2700,undecided,55,1,female,0,2,11,20,0
2701,undecided,61,1,female,1,3,92,16,0
2702,undecided,47,1,female,1,3,134,15,0
2703,undecided,52,1,female,1,3,215,20,0
2704,undecided,75,1,female,1,2,28,20,0
2705,decided,49,1,male,1,3,124,12,0
2706,decided,45,1,female,1,3,40,8,0
2707,decided,51,0,other,0,2,133,18,1
2708,decided,47,1,female,1,4,59.5,9,1
2709,undecided,54,1,female,1,5,69,20,0
2710,decided,49,1,female,1,2,54,20,1
2711,decided,62,1,male,1,3,104,20,1
2712,undecided,44,1,male,0,2,59,15,0
2713,undecided,53,1,female,1,5,75,15,0
2714,undecided,44,1,female,1,3,156,15,1
2715,decided,42,1,female,1,5,275,15,1
2716,undecided,53,1,female,1,4,36,16,1
2717,undecided,45,1,female,1,6,134,15,0
2718,undecided,48,1,female,1,4,44,20,0
2719,decided,51,1,female,1,3,80,10,1
2720,decided,55,1,other,0,2,5,10,0
2721,decided,47,1,female,1,3,220,15,1
2722,decided,49,1,female,1,4,235,15,0
2723,undecided,54,1,female,0,1,135.5,20,0
2724,decided,39,1,female,1,3,205,15,0
2725,decided,50,0,female,1,2,360,20,1
2726,decided,45,1,female,1,2,60,18,1
2727,undecided,43,1,other,1,4,148.5,15,0
2728,undecided,40,1,female,1,4,166,15,1
2729,undecided,59,1,female,0,4,26,20,0
2730,undecided,62,1,female,1,3,100,20,0
2731,decided,64,1,female,1,4,41,20,1
2732,undecided,49,0,female,0,3,54,15,1
2733,decided,60,1,female,1,3,132,20,1
2734,decided,52,1,female,1,3,86,12,1
2735,decided,56,1,female,1,5,152,20,1
2736,decided,35,0,female,0,1,82.5,8,0
2737,decided,64,1,female,0,5,28,8,0
2738,undecided,57,1,female,1,3,96.5,15,1
2739,undecided,58,1,female,1,2,142,20,0
2740,undecided,47,1,female,0,1,102,20,0
2741,undecided,45,0,male,1,3,95.5,16,1
2742,decided,47,1,other,0,1,242,15,1
2743,undecided,55,1,female,1,7,72,13,0
2744,decided,55,1,female,1,6,173,12,1
2745,undecided,49,1,female,0,1,69,20,0
2746,undecided,46,0,female,0,1,89,18,0
2747,decided,57,1,male,1,2,31,8,0
2748,undecided,59,1,female,1,3,106,20,0
2749,decided,37,1,female,0,1,102,18,1
2750,decided,58,0,female,1,5,75,20,1
2751,decided,47,1,male,1,4,123,18,0
2752,undecided,52,1,female,1,2,154,13,1
2753,decided,53,0,female,1,6,92,18,1
2754,undecided,57,1,female,1,6,21,12,0
2755,decided,53,1,male,0,2,111,18,0
2756,undecided,59,1,female,1,2,116.5,20,0
2757,decided,49,1,female,0,1,63.5,9,1
2758,decided,53,1,female,1,2,30,18,1
2759,undecided,53,1,female,1,6,82,16,0
2760,decided,50,1,female,1,2,116,20,1
2761,undecided,49,1,female,1,5,101,15,0
2762,decided,71,0,male,0,1,47,20,1
2763,decided,33,0,female,1,5,118,8,1
2764,decided,55,1,female,1,2,32,20,1
2765,undecided,60,1,female,0,2,49,16,0
2766,undecided,72,1,female,0,6,82.5,16,1
2767,decided,68,0,male,0,2,28,8,0
2768,undecided,60,1,female,1,5,95,20,0
2769,decided,56,1,male,1,4,68.5,10,1
2770,undecided,53,1,female,1,3,83,15,1
2771,decided,36,1,female,1,4,41,8,1
2772,undecided,69,1,female,0,5,21,16,1
2773,decided,62,0,female,1,4,40,8,1
2774,undecided,33,1,female,1,2,138,15,0
2775,decided,43,1,female,1,6,255,16,1
2776,undecided,47,1,female,1,4,55,15,1
2777,undecided,53,1,female,1,3,64,20,0
2778,undecided,41,1,female,0,2,32,18,0
2779,decided,54,0,male,1,2,185,18,0
2780,decided,57,1,male,1,6,114,20,1
2781,decided,63,1,male,1,2,38,20,1
2782,undecided,57,1,female,1,4,131,20,0
2783,decided,52,1,female,0,1,54,20,1
2784,undecided,36,1,female,1,5,14,15,1
2785,undecided,62,1,female,0,1,17,20,0
2786,undecided,58,1,female,1,2,41,20,0
2787,undecided,61,1,female,1,4,151,16,0
2788,decided,34,1,male,1,5,85,18,0
2789,decided,65,1,male,0,2,17,20,0
2790,undecided,63,0,male,1,3,147,16,1
2791,undecided,49,1,female,1,7,136,15,0
2792,decided,58,1,female,1,3,74,20,1
2793,decided,43,1,female,1,3,43,8,1
2794,decided,56,1,male,1,2,66,20,1
2795,undecided,62,1,female,0,2,115,20,0
2796,undecided,73,1,female,1,2,100,16,0
2797,undecided,37,1,female,1,3,95,18,0
2798,decided,48,1,female,0,1,153,8,1
2799,decided,66,1,female,1,3,26,8,0
2800,decided,56,1,male,1,6,57,18,0
2801,decided,30,0,female,1,2,163,8,0
2802,undecided,46,1,female,1,6,43,15,0
2803,undecided,30,1,female,1,6,48,15,1
2804,undecided,66,1,female,1,5,63,20,0
2805,undecided,42,1,female,1,7,15,15,1
2806,undecided,61,0,female,0,2,140,20,0
2807,decided,43,0,male,1,3,68,8,0
2808,undecided,52,1,female,1,3,55,16,0
2809,decided,39,0,female,0,1,38,8,1
2810,decided,35,1,female,0,1,65,12,1
2811,decided,66,1,male,1,4,51,20,1
2812,decided,44,1,female,1,2,108,18,1
2813,undecided,51,1,female,1,2,89,20,0
2814,undecided,46,0,male,1,6,169,13,1
2815,decided,44,1,female,0,1,175,20,1
2816,decided,41,1,other,1,3,156,9,0
2817,undecided,54,1,female,1,6,97,15,0
2818,decided,33,0,female,1,2,37,9,1
2819,undecided,56,1,female,1,2,96,20,0
2820,decided,66,1,male,0,1,46,20,0
2821,decided,61,0,female,0,1,20,10,0
2822,undecided,47,1,female,1,3,78,15,1
2823,decided,59,1,female,1,7,6,18,1
2824,decided,47,1,female,0,1,123,18,1
2825,decided,48,1,female,1,3,247,8,0
2826,decided,40,1,female,1,3,79,18,1
2827,decided,40,1,male,0,1,99,18,1
2828,decided,47,1,female,1,2,484,20,0
2829,decided,67,1,male,1,2,106,20,1
2830,undecided,38,0,female,1,3,70,18,0
2831,undecided,55,1,female,0,1,134,20,0
2832,decided,65,1,female,0,1,80,20,1
2833,decided,55,1,male,1,6,168,18,1
2834,decided,56,1,female,0,2,49,18,1
2835,decided,53,1,male,1,5,49,8,0
2836,decided,43,1,female,0,3,70,8,0
2837,decided,48,1,female,1,2,136,20,1
2838,decided,44,1,male,1,5,269,18,0
2839,decided,74,1,male,1,3,54,20,0
2840,decided,52,1,female,1,4,68,18,1
2841,decided,61,1,female,0,2,36,20,1
2842,decided,35,1,female,1,6,23,8,1
2843,undecided,51,1,female,0,1,60,18,0
2844,decided,50,1,female,0,3,86,18,1
2845,decided,48,1,female,1,7,116,12,1
2846,undecided,57,1,female,0,2,239,20,0
2847,undecided,46,1,male,1,4,110,15,0
2848,decided,56,1,male,0,2,22,20,1
2849,undecided,53,1,other,1,5,162,18,0
2850,decided,44,1,female,0,1,19,18,1
2851,decided,42,1,female,1,2,37,18,1
2852,decided,44,1,male,0,4,186,16,0
2853,undecided,31,0,female,1,3,72,18,0
2854,decided,53,1,male,1,3,80,20,0
2855,decided,45,1,female,0,2,61,20,1
2856,decided,34,0,male,0,1,24,9,1
2857,decided,59,1,female,1,3,107,20,1
2858,decided,56,1,female,1,2,152,20,1
2859,decided,56,1,male,1,6,310,8,1
2860,undecided,56,1,female,1,3,150,20,0
2861,decided,54,1,female,0,1,29,20,1
2862,decided,38,0,female,1,3,155,8,0
2863,decided,53,1,female,1,6,86,12,0
2864,decided,48,1,female,1,2,70,18,1
2865,decided,53,1,male,1,5,238,15,0
2866,decided,50,0,female,1,7,183,18,1
2867,decided,54,1,female,1,6,61.5,8,0
2868,decided,54,0,male,1,4,25,8,1
2869,decided,46,1,female,0,6,182,18,1
2870,decided,66,1,male,1,4,63,20,0
2871,decided,36,1,female,1,2,116,18,1
2872,undecided,60,1,female,1,2,88,13,1
2873,decided,40,0,male,1,2,105.5,9,0
2874,decided,42,1,female,1,2,17,20,1
2875,undecided,52,1,female,1,3,88.5,18,0
2876,decided,41,1,female,1,2,67,18,1
2877,undecided,59,0,female,1,6,45,16,0
2878,undecided,51,1,female,1,5,47,15,0
2879,undecided,48,1,male,1,4,87,16,0
2880,undecided,57,1,male,1,3,47,13,0
2881,decided,64,0,female,0,2,37,20,1
2882,undecided,36,1,female,1,3,72,18,0
2883,decided,32,1,female,0,2,104,18,1
2884,undecided,49,1,female,1,6,88,15,1
2885,undecided,40,1,female,1,2,103,15,1
2886,undecided,47,1,female,1,6,98,16,1
2887,decided,36,0,female,0,2,10,8,1
2888,decided,56,1,male,0,1,87,20,0
2889,decided,59,1,female,0,2,37,10,1
2890,decided,51,1,female,1,4,27,20,1
2891,decided,48,0,female,0,1,7,8,0
2892,decided,43,0,male,1,5,177,13,0
2893,undecided,48,1,female,1,4,56,18,0
2894,decided,60,1,female,0,3,26,10,1
2895,decided,43,1,female,1,3,111,20,1
2896,undecided,54,1,female,1,2,113,20,0
2897,decided,44,0,female,1,4,41,8,0
2898,decided,56,1,female,1,2,117,10,0
2899,undecided,35,1,other,1,2,6,18,0
2900,decided,46,1,female,1,3,105,20,1
2901,decided,47,0,female,1,2,31,18,1
2902,decided,58,1,other,1,3,41,20,1
2903,undecided,51,0,female,1,3,121,15,0
2904,decided,41,1,female,1,5,73,12,1
2905,undecided,32,1,female,0,5,79,15,1
2906,undecided,55,1,female,1,5,55.5,20,0
2907,decided,67,1,female,0,1,135,10,0
2908,decided,52,0,other,1,2,39,8,1
2909,decided,58,1,female,0,1,247,10,0
2910,undecided,51,1,female,1,5,81,18,0
2911,decided,42,0,male,1,2,224,20,1
2912,undecided,59,1,female,1,3,33,20,0
2913,undecided,57,1,female,0,1,84,20,0
2914,decided,63,1,other,1,6,20,20,1
2915,decided,42,1,male,1,4,80,20,1
2916,decided,53,1,female,1,3,53,8,0
2917,decided,53,1,male,1,2,118,18,1
2918,undecided,49,1,female,0,2,79,18,0
2919,decided,47,1,female,1,2,44,18,1
2920,decided,54,1,female,0,2,94,20,1
